学号,院系,专业,班级,性别,年级,B1,B2,G1,G2,G3,G,班级排名,院系排名
186304114,计算机工程学院,软件技术,18软件技术1,男,2018,1.5833,0.05,4.0,1.6333,2.3,2.23998,32,34
186304116,计算机工程学院,软件技术,18软件技术1,男,2018,1.2203,0.0,4.0,1.2203,3.3,2.19218,33,43
186304124,计算机工程学院,软件技术,18软件技术1,男,2018,1.3333,0.055,4.0,1.3883,2.3,2.09298,34,37
186304126,计算机工程学院,软件技术,18软件技术1,男,2018,1.3333,0.03,4.0,1.3633,2.0,2.01798,35,38
186304142,计算机工程学院,软件技术,18软件技术1,男,2018,1.4815,0.04667,4.0,1.52817,1.5,2.016902,36,35
186304115,计算机工程学院,软件技术,18软件技术1,男,2018,1.4707,0.04667,4.0,1.51737,1.5,2.010422,37,36
186304108,计算机工程学院,软件技术,18软件技术1,女,2018,1.5611,0.07333,4.0,1.63443,1.0,1.980658,38,33
186304135,计算机工程学院,软件技术,18软件技术1,男,2018,1.2458,0.05,4.0,1.2958,2.0,1.97748,39,41
186304129,计算机工程学院,软件技术,18软件技术1,男,2018,1.213,0.06,4.0,1.273,2.0,1.9638,40,42
186304144,计算机工程学院,软件技术,18软件技术1,男,2018,1.3056,,4.0,1.3056,1.5,1.88336,41,40
186304127,计算机工程学院,软件技术,18软件技术1,男,2018,1.2963,0.025,4.0,1.3213,1.0,1.79278,42,39
186304133,计算机工程学院,软件技术,18软件技术1,男,2018,1.5852,0.05,1.0,1.6352,2.0,1.58112,43,32
186304202,计算机工程学院,软件技术,18软件技术2,女,2018,3.2259,0.05,4.0,3.2759,4.0,3.56554,1,5
186304208,计算机工程学院,软件技术,18软件技术2,女,2018,3.4167,0.06,4.0,3.4767,2.7,3.42602,2,3
186304211,计算机工程学院,软件技术,18软件技术2,女,2018,3.2037,0.06,4.0,3.2637,3.0,3.35822,3,6
186304204,计算机工程学院,软件技术,18软件技术2,女,2018,3.4296,0.05,4.0,3.4796,2.3,3.34776,4,2
186304206,计算机工程学院,软件技术,18软件技术2,女,2018,3.4833,0.05,4.0,3.5333,2.0,3.31998,5,1
186304207,计算机工程学院,软件技术,18软件技术2,女,2018,2.9315,0.055,4.0,2.9865,3.3,3.2519,6,8
186304203,计算机工程学院,软件技术,18软件技术2,女,2018,3.2574,0.025,4.0,3.2824,2.3,3.22944,7,4
186304210,计算机工程学院,软件技术,18软件技术2,女,2018,3.1148,0.06333,4.0,3.17813,2.0,3.106878,8,7
186304223,计算机工程学院,软件技术,18软件技术2,男,2018,2.8241,0.05,4.0,2.8741,2.7,3.06446,9,12
186304205,计算机工程学院,软件技术,18软件技术2,女,2018,2.9111,0.05333,4.0,2.96443,2.3,3.038658,10,9
186304218,计算机工程学院,软件技术,18软件技术2,男,2018,2.3111,0.06,4.0,2.3711,3.7,2.96266,11,17
186304213,计算机工程学院,软件技术,18软件技术2,女,2018,2.8426,0.06333,4.0,2.90593,2.0,2.943558,12,10
186304236,计算机工程学院,软件技术,18软件技术2,男,2018,2.8389,0.06,4.0,2.8989,2.0,2.93934,13,11
186304237,计算机工程学院,软件技术,18软件技术2,男,2018,2.5093,0.058,4.0,2.5673,2.7,2.88038,14,16
186304221,计算机工程学院,软件技术,18软件技术2,男,2018,2.0685,0.06,4.0,2.1285,4.0,2.8771,15,20
186304201,计算机工程学院,软件技术,18软件技术2,女,2018,2.7185,0.06,4.0,2.7785,2.0,2.8671,16,13
186304219,计算机工程学院,软件技术,18软件技术2,男,2018,2.7037,0.05,4.0,2.7537,2.0,2.85222,17,14
186304217,计算机工程学院,软件技术,18软件技术2,男,2018,2.0148,0.06,4.0,2.0748,3.7,2.78488,18,22
186304212,计算机工程学院,软件技术,18软件技术2,女,2018,2.0185,0.065,4.0,2.0835,3.0,2.6501,19,21
186304231,计算机工程学院,软件技术,18软件技术2,男,2018,2.5463,0.03333,4.0,2.57963,1.5,2.647778,20,15
186304234,计算机工程学院,软件技术,18软件技术2,男,2018,1.7833,0.05,4.0,1.8333,3.7,2.63998,21,29
186304243,计算机工程学院,软件技术,18软件技术2,男,2018,1.9037,0.07,4.0,1.9737,3.0,2.58422,22,24
186304229,计算机工程学院,软件技术,18软件技术2,男,2018,1.7426,0.046,4.0,1.7886,3.3,2.53316,23,33
186304232,计算机工程学院,软件技术,18软件技术2,男,2018,1.7907,0.065,4.0,1.8557,3.0,2.51342,24,27
186304216,计算机工程学院,软件技术,18软件技术2,男,2018,1.7542,0.06,4.0,1.8142,3.0,2.48852,25,30
186304245,计算机工程学院,软件技术,18软件技术2,男,2018,1.937,0.068,4.0,2.005,2.3,2.463,26,23
186304226,计算机工程学院,软件技术,18软件技术2,男,2018,2.1185,0.05,4.0,2.1685,1.5,2.4011,27,19
186304241,计算机工程学院,软件技术,18软件技术2,男,2018,1.8019,0.065,4.0,1.8669,2.3,2.38014,28,25
186304239,计算机工程学院,软件技术,18软件技术2,男,2018,2.2222,0.05333,4.0,2.27553,1.0,2.365318,29,18
186304214,计算机工程学院,软件技术,18软件技术2,男,2018,1.8,0.065,4.0,1.865,2.0,2.319,30,26
186304220,计算机工程学院,软件技术,18软件技术2,男,2018,1.8093,0.04333,4.0,1.85263,2.0,2.311578,31,28
186304228,计算机工程学院,软件技术,18软件技术2,男,2018,1.7185,0.054,4.0,1.7725,1.5,2.1635,32,35
186304224,计算机工程学院,软件技术,18软件技术2,男,2018,1.7222,0.045,4.0,1.7672,1.5,2.16032,33,36
186304215,计算机工程学院,软件技术,18软件技术2,男,2018,1.5,0.04333,4.0,1.54333,2.0,2.125998,34,38
186304235,计算机工程学院,软件技术,18软件技术2,男,2018,1.7556,0.05667,4.0,1.81227,1.0,2.087362,35,31
186304238,计算机工程学院,软件技术,18软件技术2,男,2018,1.4373,0.0375,4.0,1.4748,2.0,2.08488,36,39
186304225,计算机工程学院,软件技术,18软件技术2,男,2018,1.75,0.05,4.0,1.8,1.0,2.08,37,32
186304244,计算机工程学院,软件技术,18软件技术2,男,2018,1.7352,0.05333,4.0,1.78853,1.0,2.073118,38,34
186304222,计算机工程学院,软件技术,18软件技术2,男,2018,1.537,0.04333,4.0,1.58033,1.0,1.948198,39,37
186304233,计算机工程学院,软件技术,18软件技术2,男,2018,1.2815,0.03667,4.0,1.31817,1.0,1.790902,40,40
186304230,计算机工程学院,软件技术,18软件技术2,男,2018,1.2463,0.05333,4.0,1.29963,1.0,1.779778,41,41
186304227,计算机工程学院,软件技术,18软件技术2,男,2018,0.8981,0.0,4.0,0.8981,2.0,1.73886,42,43
186304240,计算机工程学院,软件技术,18软件技术2,男,2018,1.1759,0.05333,3.3,1.22923,1.0,1.597538,43,42
186304242,计算机工程学院,软件技术,18软件技术2,男,2018,0.7273,0.03667,0.0,0.76397,1.0,0.658382,44,44
186304322,计算机工程学院,软件技术,18软件技术3,男,2018,3.4593,0.05667,4.0,3.51597,4.0,3.709582,1,1
186304325,计算机工程学院,软件技术,18软件技术3,男,2018,3.2278,0.06,3.7,3.2878,4.0,3.51268,2,2
186304327,计算机工程学院,软件技术,18软件技术3,男,2018,3.2037,0.06,4.0,3.2637,3.7,3.49822,3,3
186304329,计算机工程学院,软件技术,18软件技术3,男,2018,3.0611,0.05,4.0,3.1111,4.0,3.46666,4,4
186304321,计算机工程学院,软件技术,18软件技术3,男,2018,3.05,0.05,4.0,3.1,4.0,3.46,5,5
186304344,计算机工程学院,软件技术,18软件技术3,男,2018,3.0,0.05667,4.0,3.05667,4.0,3.434002,6,6
186304343,计算机工程学院,软件技术,18软件技术3,男,2018,3.0037,0.05,4.0,3.0537,4.0,3.43222,7,7
186304302,计算机工程学院,软件技术,18软件技术3,女,2018,2.937,0.04667,4.0,2.98367,4.0,3.390202,8,9
186304316,计算机工程学院,软件技术,18软件技术3,男,2018,2.9833,0.05333,4.0,3.03663,3.7,3.361978,9,8
186304307,计算机工程学院,软件技术,18软件技术3,女,2018,2.8333,0.05,4.0,2.8833,4.0,3.32998,10,10
186304318,计算机工程学院,软件技术,18软件技术3,男,2018,2.7241,0.05333,4.0,2.77743,3.7,3.206458,11,14
186304312,计算机工程学院,软件技术,18软件技术3,女,2018,2.8204,0.05,4.0,2.8704,3.3,3.18224,12,11
186304311,计算机工程学院,软件技术,18软件技术3,女,2018,2.6537,0.05,4.0,2.7037,3.3,3.08222,13,15
186304320,计算机工程学院,软件技术,18软件技术3,男,2018,2.437,0.05,4.0,2.487,3.7,3.0322,14,16
186304313,计算机工程学院,软件技术,18软件技术3,女,2018,2.7426,0.05,4.0,2.7926,2.7,3.01556,15,13
186304336,计算机工程学院,软件技术,18软件技术3,男,2018,2.3074,0.05,4.0,2.3574,4.0,3.01444,16,17
186304330,计算机工程学院,软件技术,18软件技术3,男,2018,2.7741,0.05,4.0,2.8241,2.3,2.95446,17,12
186304306,计算机工程学院,软件技术,18软件技术3,女,2018,2.1,0.05,4.0,2.15,4.0,2.89,18,24
186304339,计算机工程学院,软件技术,18软件技术3,男,2018,2.2741,0.05,4.0,2.3241,3.3,2.85446,19,19
186304328,计算机工程学院,软件技术,18软件技术3,男,2018,2.0204,0.067,4.0,2.0874,4.0,2.85244,20,25
186304337,计算机工程学院,软件技术,18软件技术3,男,2018,2.1907,0.03333,4.0,2.22403,3.3,2.794418,21,20
186304341,计算机工程学院,软件技术,18软件技术3,男,2018,1.963,0.06333,4.0,2.02633,3.7,2.755798,22,27
186304340,计算机工程学院,软件技术,18软件技术3,男,2018,2.1574,0.03667,4.0,2.19407,3.0,2.716442,23,21
186304315,计算机工程学院,软件技术,18软件技术3,男,2018,1.9444,0.05,4.0,1.9944,3.3,2.65664,24,28
186304308,计算机工程学院,软件技术,18软件技术3,女,2018,1.8019,0.05,4.0,1.8519,3.7,2.65114,25,34
186304342,计算机工程学院,软件技术,18软件技术3,男,2018,1.9778,0.05,4.0,2.0278,3.0,2.61668,26,26
186304334,计算机工程学院,软件技术,18软件技术3,男,2018,2.1426,0.05,4.0,2.1926,2.0,2.51556,27,22
186304305,计算机工程学院,软件技术,18软件技术3,女,2018,1.7889,0.06333,4.0,1.85223,3.0,2.511338,28,33
186304323,计算机工程学院,软件技术,18软件技术3,男,2018,2.2778,0.05,4.0,2.3278,1.5,2.49668,29,18
186304345,计算机工程学院,软件技术,18软件技术3,男,2018,1.9069,0.01667,4.0,1.92357,2.7,2.494142,30,30
186304309,计算机工程学院,软件技术,18软件技术3,女,2018,1.8056,0.05333,4.0,1.85893,2.7,2.455358,31,32
186304314,计算机工程学院,软件技术,18软件技术3,男,2018,1.7944,0.05,4.0,1.8444,2.7,2.44664,32,35
186304335,计算机工程学院,软件技术,18软件技术3,男,2018,1.9185,0.03333,4.0,1.95183,2.3,2.431098,33,29
186304333,计算机工程学院,软件技术,18软件技术3,男,2018,2.1426,0.05,4.0,2.1926,1.5,2.41556,34,22
186304324,计算机工程学院,软件技术,18软件技术3,男,2018,1.6741,0.03333,2.7,1.70743,4.0,2.364458,35,37
186304332,计算机工程学院,软件技术,18软件技术3,男,2018,1.787,0.05,4.0,1.837,2.3,2.3622,36,36
186304301,计算机工程学院,软件技术,18软件技术3,女,2018,1.4463,0.05,4.0,1.4963,3.3,2.35778,37,39
186304331,计算机工程学院,软件技术,18软件技术3,男,2018,1.8333,0.05667,4.0,1.88997,2.0,2.333982,38,31
186304326,计算机工程学院,软件技术,18软件技术3,男,2018,1.5169,0.022,4.0,1.5389,2.3,2.18334,39,38
186304419,计算机工程学院,软件技术,18软件技术4,男,2018,3.4167,0.06,4.0,3.4767,3.3,3.54602,1,2
186304424,计算机工程学院,软件技术,18软件技术4,男,2018,3.4648,0.05,4.0,3.5148,3.0,3.50888,2,1
167307331,计算机工程学院,软件技术,18软件技术4,男,2018,3.3685,0.05,4.0,3.4185,3.0,3.4511,3,3
186304426,计算机工程学院,软件技术,18软件技术4,男,2018,2.9556,0.06,4.0,3.0156,4.0,3.40936,4,5
186304409,计算机工程学院,软件技术,18软件技术4,女,2018,2.8667,0.06,4.0,2.9267,4.0,3.35602,5,6
186304417,计算机工程学院,软件技术,18软件技术4,男,2018,2.8611,0.05,4.0,2.9111,4.0,3.34666,6,7
186304440,计算机工程学院,软件技术,18软件技术4,男,2018,2.8389,0.05333,4.0,2.89223,4.0,3.335338,7,8
186304405,计算机工程学院,软件技术,18软件技术4,女,2018,2.8,0.06,4.0,2.86,4.0,3.316,8,9
186304410,计算机工程学院,软件技术,18软件技术4,女,2018,2.6407,0.05,4.0,2.6907,4.0,3.21442,9,13
186304412,计算机工程学院,软件技术,18软件技术4,女,2018,2.963,0.06,4.0,3.023,3.0,3.2138,10,4
186304411,计算机工程学院,软件技术,18软件技术4,女,2018,2.713,0.05,4.0,2.763,3.7,3.1978,11,12
186304422,计算机工程学院,软件技术,18软件技术4,男,2018,2.487,0.05,4.0,2.537,4.0,3.1222,12,18
186304427,计算机工程学院,软件技术,18软件技术4,男,2018,2.7,0.07,4.0,2.77,3.3,3.122,13,11
186304401,计算机工程学院,软件技术,18软件技术4,女,2018,2.6148,0.06333,4.0,2.67813,3.3,3.066878,14,14
186304423,计算机工程学院,软件技术,18软件技术4,男,2018,2.7241,0.05,4.0,2.7741,3.0,3.06446,15,10
186304403,计算机工程学院,软件技术,18软件技术4,女,2018,2.4778,0.06,4.0,2.5378,3.7,3.06268,16,17
186304402,计算机工程学院,软件技术,18软件技术4,女,2018,2.4759,0.06,4.0,2.5359,3.7,3.06154,17,19
186304425,计算机工程学院,软件技术,18软件技术4,男,2018,2.3296,0.05,4.0,2.3796,4.0,3.02776,18,25
186304437,计算机工程学院,软件技术,18软件技术4,男,2018,2.5278,0.04333,4.0,2.57113,3.3,3.002678,19,15
186304433,计算机工程学院,软件技术,18软件技术4,男,2018,2.1574,0.06,4.0,2.2174,4.0,2.93044,20,30
186304438,计算机工程学院,软件技术,18软件技术4,男,2018,2.4,0.04,4.0,2.44,3.3,2.924,21,21
186304416,计算机工程学院,软件技术,18软件技术4,男,2018,2.0981,0.05,4.0,2.1481,4.0,2.88886,22,32
186304443,计算机工程学院,软件技术,18软件技术4,男,2018,2.4537,0.03,4.0,2.4837,2.7,2.83022,23,20
186304414,计算机工程学院,软件技术,18软件技术4,男,2018,2.287,0.06,4.0,2.347,3.0,2.8082,24,26
186304406,计算机工程学院,软件技术,18软件技术4,女,2018,2.2611,0.05,4.0,2.3111,3.0,2.78666,25,27
186304404,计算机工程学院,软件技术,18软件技术4,女,2018,2.5111,0.05,4.0,2.5611,2.0,2.73666,26,16
186304432,计算机工程学院,软件技术,18软件技术4,男,2018,1.8315,0.05,4.0,1.8815,4.0,2.7289,27,34
186304429,计算机工程学院,软件技术,18软件技术4,男,2018,2.3556,0.05,4.0,2.4056,2.3,2.70336,28,23
186304408,计算机工程学院,软件技术,18软件技术4,女,2018,2.3204,0.06,4.0,2.3804,2.3,2.68824,29,24
186304407,计算机工程学院,软件技术,18软件技术4,女,2018,1.9593,0.05,4.0,2.0093,3.0,2.60558,30,33
186304444,计算机工程学院,软件技术,18软件技术4,男,2018,2.3814,0.03333,3.0,2.41473,2.7,2.588838,31,22
186304434,计算机工程学院,软件技术,18软件技术4,男,2018,2.1944,0.05333,4.0,2.24773,2.0,2.548638,32,29
186304441,计算机工程学院,软件技术,18软件技术4,男,2018,1.713,0.04,4.0,1.753,3.3,2.5118,33,36
186304413,计算机工程学院,软件技术,18软件技术4,男,2018,2.1056,0.05,4.0,2.1556,2.0,2.49336,34,31
186304435,计算机工程学院,软件技术,18软件技术4,男,2018,1.7444,0.05,4.0,1.7944,2.3,2.33664,35,35
186304442,计算机工程学院,软件技术,18软件技术4,男,2018,2.1889,0.06,3.0,2.2489,1.5,2.24934,36,28
186304430,计算机工程学院,软件技术,18软件技术4,男,2018,1.2593,0.04667,4.0,1.30597,3.3,2.243582,37,38
186304421,计算机工程学院,软件技术,18软件技术4,男,2018,1.6481,0.05,4.0,1.6981,2.0,2.21886,38,37
186304415,计算机工程学院,软件技术,18软件技术4,男,2018,1.1054,0.04,4.0,1.1454,2.0,1.88724,39,39
186306115,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,2.9893,0.045,4.0,3.0343,4.0,3.42058,1,1
186306112,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,2.8143,0.05,4.0,2.8643,3.7,3.25858,2,2
186306108,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,2.2964,0.05333,4.0,2.34973,4.0,3.009838,3,6
186306111,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,2.2875,0.05,4.0,2.3375,3.7,2.9425,4,7
186306135,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,2.0357,0.05,4.0,2.0857,4.0,2.85142,5,12
186306106,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,1.9125,0.05,4.0,1.9625,4.0,2.7775,6,17
186306109,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,2.4786,0.05,4.0,2.5286,2.3,2.77716,7,4
186306136,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,2.2268,0.045,4.0,2.2718,3.0,2.76308,8,9
186306141,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,2.4679,0.05,4.0,2.5179,2.0,2.71074,9,5
186306121,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,2.5214,0.05,4.0,2.5714,1.5,2.64284,10,3
186306124,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,2.1429,0.05,3.7,2.1929,2.7,2.59574,11,11
186306126,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.9786,0.05,4.0,2.0286,2.7,2.55716,12,14
186306101,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,1.7286,0.05,4.0,1.7786,3.3,2.52716,13,19
186306110,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,2.1393,0.06133,4.0,2.20063,2.0,2.520378,14,10
186306128,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.9107,0.05,4.0,1.9607,2.7,2.51642,15,18
186306144,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.4607,0.05,4.0,1.5107,4.0,2.50642,16,23
186306104,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,2.2286,0.05333,4.0,2.28193,1.5,2.469158,17,8
186306113,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.3214,0.05,4.0,1.3714,4.0,2.42284,18,27
186306134,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.9696,0.045,4.0,2.0146,2.0,2.40876,19,15
186306123,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.925,0.05,4.0,1.975,2.0,2.385,20,16
186306127,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.7071,0.025,4.0,1.7321,2.7,2.37926,21,20
186306107,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,1.2557,0.05,4.0,1.3057,3.7,2.32342,22,28
186306117,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.2696,0.035,4.0,1.3046,3.3,2.24276,23,30
186306137,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.9893,0.05,4.0,1.0393,4.0,2.22358,24,33
186306102,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,2.0071,0.06,2.0,2.0671,2.7,2.18026,25,13
186306120,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.65,0.05,4.0,1.7,1.5,2.12,26,21
186306122,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.4607,0.05,4.0,1.5107,2.0,2.10642,27,23
186306140,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.9179,0.05,4.0,0.9679,3.3,2.04074,28,35
186306105,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,1.4893,0.074,4.0,1.5633,1.5,2.03798,29,22
186306142,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.1357,0.05,4.0,1.1857,2.3,1.97142,30,32
186306103,计算机工程学院,物联网应用技术,18物联网应用技术1,女,2018,1.3607,0.05,4.0,1.4107,1.5,1.94642,31,25
186306143,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.3107,0.065,4.0,1.3757,1.5,1.92542,32,26
186306125,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.2705,0.035,4.0,1.3055,1.5,1.8833,33,29
186306118,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,1.1893,0.05,4.0,1.2393,1.5,1.84358,34,31
186306114,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.9196,0.05,4.0,0.9696,2.0,1.78176,35,34
186306138,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.8661,0.05,4.0,0.9161,1.5,1.64966,36,36
186306139,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.8482,0.05,4.0,0.8982,1.0,1.53892,37,37
186306133,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.8115,0.05,4.0,0.8615,1.0,1.5169,38,38
186306130,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.7054,0.05,4.0,0.7554,1.0,1.45324,39,40
186306129,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.5089,0.03333,3.3,0.54223,1.0,1.185338,40,41
186306131,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.7768,0.05,1.0,0.8268,1.0,0.89608,41,39
186306132,计算机工程学院,物联网应用技术,18物联网应用技术1,男,2018,0.3125,0.0,2.3,0.3125,1.0,0.8475,42,42
186306228,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,3.1554,0.05,4.0,3.2054,4.0,3.52324,1,2
186306211,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,3.3161,0.05333,4.0,3.36943,3.3,3.481658,2,1
186306212,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,3.0393,0.06,4.0,3.0993,4.0,3.45958,3,3
186306232,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,2.6089,0.05,4.0,2.6589,4.0,3.19534,4,7
186306206,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.5679,0.05,4.0,2.6179,4.0,3.17074,5,9
186306201,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.8339,0.05,4.0,2.8839,2.7,3.07034,6,4
186306209,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.4304,0.06,4.0,2.4904,3.3,2.95424,7,11
186306208,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.5982,0.055,4.0,2.6532,2.7,2.93192,8,8
186306203,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.6625,0.05,4.0,2.7125,2.3,2.8875,9,5
186306202,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.6295,0.06,4.0,2.6895,2.3,2.8737,10,6
186306205,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.0679,0.05,4.0,2.1179,4.0,2.87074,11,14
186306207,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.0661,0.05,4.0,2.1161,4.0,2.86966,12,15
186306210,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,2.3643,0.05333,4.0,2.41763,3.0,2.850578,13,12
186306218,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,2.0196,0.05,4.0,2.0696,3.3,2.70176,14,16
186306243,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,2.4482,0.05,4.0,2.4982,2.0,2.69892,15,10
186306213,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,2.0,0.05,4.0,2.05,3.3,2.69,16,17
186306204,计算机工程学院,物联网应用技术,18物联网应用技术2,女,2018,1.7411,0.05,4.0,1.7911,4.0,2.67466,17,20
186306222,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.6286,0.05,4.0,1.6786,4.0,2.60716,18,24
186306227,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.525,0.05,4.0,1.575,4.0,2.545,19,25
186306226,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.6893,0.05,4.0,1.7393,3.3,2.50358,20,22
186306223,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,2.1018,0.05,4.0,2.1518,2.0,2.49108,21,13
186306231,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.975,0.05,4.0,2.025,2.3,2.475,22,18
186306219,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.8689,0.05,4.0,1.9189,2.3,2.41134,23,19
186306221,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.4054,0.05,4.0,1.4554,3.3,2.33324,24,26
186306244,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.7411,,4.0,1.7411,2.3,2.30466,25,21
186306229,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.6714,0.05,4.0,1.7214,2.3,2.29284,26,23
186306224,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.1571,0.05,4.0,1.2071,3.7,2.26426,27,32
186306230,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.2232,0.05,4.0,1.2732,3.0,2.16392,28,29
186306237,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.1857,0.05333,4.0,1.23903,3.0,2.143418,29,31
186306225,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.0536,0.05,4.0,1.1036,3.3,2.12216,30,36
186306216,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,0.9196,0.05,4.0,0.9696,3.7,2.12176,31,40
186306236,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.0714,0.025,4.0,1.0964,3.3,2.11784,32,37
186306217,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.3571,0.05,4.0,1.4071,2.3,2.10426,33,28
186306220,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.0036,0.05,4.0,1.0536,3.3,2.09216,34,38
186306235,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.0625,0.06,4.0,1.1225,3.0,2.0735,35,35
186306238,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.3929,0.05,4.0,1.4429,2.0,2.06574,36,27
186306240,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.2143,0.05333,4.0,1.26763,2.3,2.020578,37,30
186306233,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,0.9773,0.05,4.0,1.0273,3.0,2.01638,38,39
186306241,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.1429,0.05,4.0,1.1929,2.0,1.91574,39,33
186306239,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,0.8214,0.05,4.0,0.8714,2.0,1.72284,40,41
186306215,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,0.7054,0.05,4.0,0.7554,2.3,1.71324,41,42
186306242,计算机工程学院,物联网应用技术,18物联网应用技术2,男,2018,1.0696,0.065,2.0,1.1346,3.0,1.68076,42,34
186306313,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,3.2839,0.06,4.0,3.3439,4.0,3.60634,1,1
186306333,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,3.25,0.05,4.0,3.3,4.0,3.58,2,2
186306320,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,3.1768,0.06,4.0,3.2368,4.0,3.54208,3,4
186306303,计算机工程学院,物联网应用技术,18物联网应用技术3,女,2018,3.1643,0.068,4.0,3.2323,4.0,3.53938,4,5
186306312,计算机工程学院,物联网应用技术,18物联网应用技术3,男,2018,3.1357,0.06,4.0,3.1957,4.0,3.51742,5,6
