city,local,total_price,unit_price,layout,area,floor,time,title
苏州,吴中,307,27185,3室2厅,112.93,25,2020-10-07,合景领峰 112户型 使用面积大 业主急售 看房方便
苏州,吴中,225,24750,3室2厅,90.91,18,2021-03-15,小石城玉兰园，一线湖景房！湖景！有车位！诚意可谈！
成都,锦江,249,21466,3室2厅,116,34,2021-01-14,精装套三双卫   20平双阳台，看房方便
成都,高新,392,43484,2室1厅,90.15,32,2021-03-30,套二双卫户型＋1储物间 满五唯一  对小区中庭 保养好
上海,松江,578,40178,3室2厅,143.86,17,2021-02-21,动静分离大三房 小区中间位置 带产权车位
成都,青羊,185,18480,2室1厅,100.11,15,2020-09-06,：此房满五 房屋居家装修 户型方正 采光好
苏州,高新,510,50406,3室2厅,101.18,34,2021-01-14,招商学府1872 3室2厅 南
上海,浦东,399,55541,2室1厅,71.84,6,2021-01-24,《九号线金桥站》满五*，税费少，采光好
成都,龙泉驿,120,12795,3室1厅,93.79,33,2020-07-27,金上城精装套三保养好，房东诚心出售，满五
上海,虹口,1750,118300,3室2厅,147.93,35,2020-12-02,降价急售，品质楼盘环-绕，有子母车位，高区低总价
苏州,工业园区,430,32018,3室2厅,134.3,25,2020-06-29,独墅湖湖景大三房，附超大入户，诚意卖，拎包住，可谈
苏州,吴中,195,25618,3室1厅,76.12,6,2021-03-14,水香一村 一楼 自住装修 院子开门 满五年 看房随时
苏州,昆山,180,15999,3室1厅,112.51,30,2021-02-17,老房东委托，有钥匙可随时看房，欢迎咨询！
成都,高新,185,15645,3室2厅,118.25,6,2021-03-30,中庭位置不临街采光好南北朝向双明卫紫荆桐梓林神仙树
上海,闵行,340,38323,2室2厅,88.72,9,2021-03-14,友好佳苑 2室2厅 南
南京,秦淮,365,59680,2室1厅,61.16,6,2020-12-23,双南 全明 游府西街旁 采光视野无遮挡 满五唯一
成都,锦江,153,21274,2室1厅,71.92,34,2021-03-24,居家装修，客厅正带阳台，西南朝向视野好
上海,闵行,1750,111288,4室2厅,157.25,7,2021-03-07,洋房小区 好楼层无遮挡，得房率高，新装修四房带地暖
苏州,昆山,145,17470,3室1厅,83,34,2021-03-01,83平户型多好，看看就知道了，车位免费 拎包入住
南京,建邺,258,39846,2室1厅,64.75,7,2021-03-01,虹苑新寓三村 2室1厅 南
苏州,高新,166.6,21256,2室2厅,78.38,11,2020-11-13,精装两室 满二唯一   经典户型
南京,浦口,312,24960,3室2厅,125,11,2020-11-07,明发滨江新城二期 户型方正  随时看房
北京,海淀,463,79554,2室1厅,58.2,6,2021-03-13,马连洼梅园小区 南北2居室 没有抵押 可随时签约过户
北京,朝阳,535,83204,2室1厅,64.3,20,2021-03-11,安慧北里雅园东南两居室无遮挡，满五年唯一
北京,昌平,368,41109,2室2厅,89.52,9,2021-04-01,随园小区 全南向两居室 中间楼层 满五唯一
北京,西城,820,151292,2室1厅,54.2,6,2020-11-14,大拐棒胡同 中间层 全新精装两居 诚售！
南京,栖霞,375,36285,3室2厅,103.35,29,2020-07-06,迈皋桥地铁口 中电五期 次新房 东边户 配套齐全
苏州,工业园区,225,37847,2室1厅,59.45,6,2021-04-02,东港二村  满五唯一  楼层好  采光好
苏州,工业园区,429,48100,3室2厅,89.19,23,2021-03-12,中海三区新出笋盘，中间位置中间楼层，业主诚意
苏州,工业园区,123,23819,2室1厅,51.64,7,2021-03-05,一梯三户，中间楼层，看房随时，采光好
苏州,昆山,125,13675,3室2厅,91.41,11,2021-03-23,千灯高档小区 自持物业  户型方正 小高层多层
苏州,工业园区,425,47834,2室2厅,88.85,25,2021-03-11,急售！可看独墅湖湖景，轻轨3号5号线，自住随时看
苏州,昆山,305,17954,4室2厅,169.88,4,2020-09-28,小叶推荐C区大平层，电梯洋房自住精装修，诚售好看房
苏州,相城,225.8,25567,3室2厅,88.32,27,2020-09-18,中上楼层，相当于毛坯好装修，房东急售。价格可谈
北京,昌平,589,59346,2室1厅,99.25,11,2021-03-17,新龙城，新龙城，新龙城A1户型（获得鲁班奖的户型）
苏州,姑苏,167,24922,3室1厅,67.01,7,2021-01-11,三元三村低楼层精装三室，户型正气全明三开间朝南
苏州,昆山,163,13584,5室2厅,120,6,2021-03-15,小刘推荐，顶楼复式，南北通透，带大小车库
苏州,工业园区,347,39450,2室2厅,87.96,33,2021-03-20,太阳城缘邑 中间楼层 装修保养好 三开间朝南 诚意出售
苏州,工业园区,379,40315,2室1厅,94.01,25,2021-01-20,奥体板块 高品质精装两房 保养新 楼层高 视野采光好
北京,朝阳,480,63712,2室1厅,75.34,22,2021-03-10,通惠家园惠民园商品房，全南户型，中高层视野开阔
北京,丰台,410,49842,2室1厅,82.26,21,2021-03-07,政馨园二区  东北向两居室  刚需之选
南京,浦口,290,24389,3室2厅,118.91,26,2021-03-20,明发滨江新城二期 居家装修三房 房主诚心卖 看房方便
北京,东城,580,103794,1室1厅,55.88,18,2021-02-24,富贵园二区 东花市 广渠门 崇文门南向一居室出售
北京,石景山,333,51725,2室1厅,64.38,22,2020-10-29,六合园新华社单位的家属楼高层，视野好
北京,海淀,730,111792,2室1厅,65.3,12,2021-03-27,中关村 双榆树 满五年唯一 电梯直达 产权清晰 急售
南京,江宁,120,26270,3室1厅,45.68,7,2021-03-30,经典挑高  三房 有窗户 带产权车位 朝南 诚心卖 电梯
北京,大兴,199,22988,2室1厅,86.57,6,2020-12-28,一品嘉园西区 满五唯一 不临街 看房方便
苏州,姑苏,168,25321,2室1厅,66.35,6,2021-03-30,姑香苑 经典小户型 低楼层 业主诚心出售 随时看房！！
北京,朝阳,365,65754,2室1厅,55.51,6,2021-03-28,松榆里 有公园   房本满五年 采光好
北京,丰台,365,57845,2室1厅,63.1,6,2021-04-01,刘家窑南里低楼层南北两居室，满五年首套1%契税
南京,鼓楼,599,88063,2室1厅,68.02,7,2021-03-30,满五年不唯一 双南户型 精装修 采光不遮挡
北京,西城,619,164104,1室1厅,37.72,20,2021-02-22,荣丰2008  面宽4.2米的复式，靠谱签约
南京,雨花台,390,43732,2室2厅,89.18,33,2021-04-02,凤凰和美 2室2厅 南
成都,锦江,180,22639,3室2厅,79.51,33,2021-03-30,华润凯旋天地 3室2厅 东
成都,金牛,112,12680,2室2厅,88.33,18,2020-09-07,标准套二 朝南 对中庭 户型方正 简单装修 有地铁
南京,秦淮,170,43501,1室1厅,39.08,7,2021-03-30,通透 格局好 采光充足 不遮挡 户型方正
苏州,吴中,255,30631,2室2厅,83.25,31,2020-10-08,保利悦玺 精装2房 采光无遮挡 视野好可观湖景
苏州,昆山,187,21495,3室2厅,87,33,2021-04-01,精装全配满两年 楼栋位置好 保养的好拎包入住
南京,栖霞,315,36637,3室2厅,85.98,27,2021-01-24,金地无遮挡 小三房 满两年 诚心出售
上海,虹口,790,82002,2室2厅,96.34,12,2021-03-31,电梯大2房，客餐厅南北通透，房型正气，采光好
苏州,昆山,55,11067,2室1厅,49.7,22,2021-03-28,光明路地铁口旁，出行方便。毛坯交付装修自由
北京,昌平,536,49616,2室1厅,108.03,20,2021-03-30,南北通透 精装拎包入住，地铁十三号线 高层电梯两居室
南京,玄武,349,31559,3室1厅,110.59,11,2021-02-20,红豆街区 采光充足楼层好 精装修 拎包入住
北京,丰台,299,69149,1室1厅,43.24,6,2020-12-04,全南向正规一居，格局方正，中间楼层，采光好视野佳
苏州,工业园区,450,44118,2室2厅,102,24,2021-03-13,奥体板块精装两房，高楼层好风光，业主诚心静待有缘人
南京,江宁,238,28703,2室1厅,82.92,6,2020-10-10,此房楼层采光好  户型南北通透 有大露台
北京,西城,760,115327,3室1厅,65.9,5,2021-02-25,郝家湾优质南北三居，全明格局，业主诚心出售
上海,闵行,835,81847,2室2厅,102.02,9,2021-03-20,业主诚意出售，看房方便，税费少，精装修，南北阳台
南京,江宁,135,16794,3室1厅,80.39,11,2020-12-23,舒适三房     视野开阔       房东急售
苏州,昆山,180,17480,3室2厅,102.98,23,2020-07-03,房东在上海买房，诚心卖，看房方便，随时约
苏州,吴中,299.8,26072,3室1厅,114.99,32,2020-11-16,新上好房，中高楼层，大三房，业主诚心出售
北京,丰台,589,63642,2室2厅,92.55,11,2020-08-12,2010年新小区 马家堡全南向两居室
苏州,昆山,260,18814,3室2厅,138.2,11,2021-03-18,裕元西+新镇阳光世纪花园精装电梯大三房 采光好 通风
北京,朝阳,470,82529,2室1厅,56.95,6,2021-03-12,华严北里9号院三层南北通透两居室
北京,朝阳,728,66098,3室2厅,110.14,27,2021-03-29,满5年唯一，房主诚心出售，无遮挡三居
北京,通州,358,39655,2室2厅,90.28,6,2021-03-07,迎喜家园  满五唯一  中间楼层  装修好拎包入住
北京,海淀,790,129403,1室1厅,61.05,17,2021-03-31,晨月园 满五年唯一住宅 楼层好 视野开阔 配套设施齐全
北京,丰台,468,75025,1室1厅,62.38,24,2021-03-21,金唐国际  2008年商品房社区  满五唯一  双门禁
北京,大兴,303,19856,3室2厅,152.6,9,2020-11-02,此房满五年唯一，洋房社区 ，电梯两居室，价格可谈
北京,东城,675,112820,1室1厅,59.83,18,2020-01-13,新景家园商品房 满五年唯一 一居室
北京,朝阳,960,77364,3室2厅,124.09,7,2021-03-22,芍药居2号院 商品房 满五唯一
苏州,昆山,225,22179,3室2厅,101.45,26,2021-03-12,颐景园 3室2厅 南
苏州,工业园区,1028,73571,3室1厅,139.73,31,2021-02-28,尚玲珑湖景房，满五年唯一省税费，保养新！
北京,海淀,1100,154062,3室1厅,71.4,6,2021-03-25,中关村知春里南北向三居！中间层！满五年唯一！方便看
南京,江宁,150,13843,3室2厅,108.36,18,2020-04-28,此房满二，视野好楼层佳，总价偏低，房主诚心出售
苏州,高新,191.8,17113,3室1厅,112.08,18,2020-08-27,南北双阳台，精装修，看房方便，诚心出售，满五年
南京,建邺,500,56237,2室1厅,88.91,6,2021-03-30,金马郦城西区两房  南北通透 居家精装修 朗诗物业
苏州,昆山,154.2,19519,2室2厅,79,6,2021-04-02,满五唯一，楼层好，一梯两户，采光充足
北京,西城,1025,167211,2室1厅,61.3,16,2021-03-19,三里河二区 带电梯南向两居室 带客厅 诚心出售
成都,青羊,229,19273,3室2厅,118.82,20,2021-03-14,中铁双龙湾套三带书房  南北通透
南京,鼓楼,179,28797,2室1厅,62.16,7,2020-09-03,建宁路 18号小区  小区房龄新 交通便利  急售
苏州,姑苏,130,26482,1室1厅,49.09,5,2021-03-09,新上桐仁花园小户带独立自行车库 看房随时 急卖
南京,秦淮,302,33456,3室1厅,90.27,32,2020-07-03,张府园 白衣庵 电梯房 出行便捷 诚心出售
南京,鼓楼,420,42472,3室1厅,98.89,7,2021-03-06,新街口商圈 大面积三房 出新小区
南京,鼓楼,225,37129,2室1厅,60.6,7,2021-02-23,南堡新寓 一楼带院子 户型房子 采光好 看房方便
上海,杨浦,373,83297,1室1厅,44.78,5,2020-06-26,控江二村地铁口大一室一厅简装税费低看房方便诚意出售
北京,昌平,479,38180,3室2厅,125.46,6,2021-03-16,回龙观 龙锦苑东五区 125平米三居两卫
苏州,昆山,122,14524,2室2厅,84,27,2021-03-22,急售森隆满园景观楼层业主诚心出售 随时可签约
南京,鼓楼,182,30098,3室0厅,60.47,5,2020-10-22,满五年 靠地铁 小三房 低总价
南京,江宁,298,23704,4室2厅,125.72,5,2017-03-26,满五，业主还有房子，大房子，业主诚售
北京,朝阳,539,86034,3室1厅,62.65,5,2020-07-14,南北三居室，不临街，小区中间位置，诚意出售
南京,栖霞,295,32622,3室2厅,90.43,18,2020-06-13,视野宽阔 采光明亮 配套设施齐全 交通便利
苏州,张家港,72,7347,2室2厅,98,6,2021-03-30,交通方便商圈成熟看房方便业主诚心卖
苏州,吴中,195,18242,3室1厅,106.9,10,2021-03-30,地铁口电梯房 刚需上车3室 单价1.8万/平 总价1开头内
苏州,昆山,139,15597,2室2厅,89.12,6,2020-11-09,锦绣嘉园  景观楼层 精装只卖毛坯价  生活便利
南京,雨花台,71,19984,1室1厅,35.53,27,2021-03-10,边户，中等楼层，低总价，南京南站，精装修，证大品质
北京,丰台,362,45087,2室1厅,80.29,6,2021-03-17,和义西里四区 经典两居室 诚意出售
成都,成华,123,19017,3室1厅,64.68,38,2021-02-27,新上中间楼层，精装套三，看房方便！
南京,鼓楼,575,76882,3室1厅,74.79,7,2021-03-27,芳草园 3室1厅 南
苏州,昆山,147,13280,3室2厅,110.7,26,2021-03-13,宇业天逸华庭 3室2厅 南
北京,朝阳,388,49497,2室2厅,78.39,28,2020-06-30,金隅悦和园，中高楼层两居室，全南向
北京,海淀,376,90017,2室1厅,41.77,22,2021-03-12,学院南路南向一居室，高层无遮挡，业主诚心出售
北京,海淀,990,80889,3室1厅,122.39,12,2021-03-10,满五唯一 精装修 拎包入住  一梯两户
上海,松江,440,56549,2室2厅,77.81,14,2021-03-19,近地铁，品质小区，户型正气，目前是小区仅有的户型
北京,丰台,650,63514,2室1厅,102.34,9,2021-03-20,满五唯一 商品房 南北通透 双阳台 地铁边上的房子
苏州,姑苏,196,25010,3室1厅,78.37,6,2020-10-14,二楼带一个小花园，户型，格局好！
南京,江宁,235,26146,3室2厅,89.88,6,2021-03-18,此房户型方正，楼层好，随时看房，无抵押，可放心购买
南京,建邺,535,56423,2室2厅,94.82,18,2020-08-07,奥体 融侨三期 满5年 三开间朝南 银城物业
成都,金牛,112,13033,2室2厅,85.94,22,2018-06-10,映日荷花，在售毛坯房套二，未装修采光好，安静不临街
南京,雨花台,150,21768,2室1厅,68.91,27,2021-03-22,农拆房 可组合贷款 户型合理 采光好
北京,朝阳,415,47063,3室1厅,88.18,15,2021-02-19,远洋一方润园6号院南北三居室 看房方便
上海,浦东,230,46503,2室1厅,49.46,5,2021-03-10,此房无个税和增值税，户型好，楼层好，业主诚意出售！
北京,丰台,270,48344,1室1厅,55.85,6,2021-01-03,五棵松南大成里蔚园正规朝南向大一居
北京,朝阳,499,58132,3室1厅,85.84,12,2021-03-22,满五年唯一商品房，南北通透，楼龄新，无遮挡采光好
南京,浦口,132,22658,2室1厅,58.26,5,2021-03-28,浦园村 配套完善 交通便利 业主诚售
北京,朝阳,549,79843,2室1厅,68.76,18,2020-10-23,满五年央产，南向两居室，带电梯，采光好
北京,东城,750,95518,1室1厅,78.52,21,2020-11-01,中海紫御公馆西北向一居室开发商精装修
北京,西城,775,139389,2室1厅,55.6,6,2021-03-26,新风南里 南北通透两居室 单位分房 看房随时
苏州,姑苏,185,22778,2室2厅,81.22,25,2021-03-22,叶圣陶学府，星光耀地铁，户型方正，采光充足，满五！
北京,朝阳,860,87010,2室1厅,98.84,25,2020-06-21,华源之星高层东南向两居室 业主诚意出售 看房随时联系
成都,温江,270,19178,4室2厅,140.79,33,2020-10-17,丽晶港套四三卫 河景房 中间楼层 采光好 视野好
北京,海淀,362,88293,1室1厅,41,6,2021-03-28,小西天  独门独院   满五年   正规一居室   户型方正
苏州,昆山,380,22858,3室2厅,166.25,25,2021-03-25,黄金海岸花园 3室2厅 南 北
北京,丰台,960,69420,3室1厅,138.29,13,2021-03-03,中堂 满五年唯一三居室  格局方正 双卫改单卫
上海,虹口,255,83252,1室0厅,30.63,6,2021-03-28,业主诚意出售中间楼层阳光充沛小区中间位置近地铁
成都,郫都,124.6,12357,3室1厅,100.84,32,2021-01-18,满五年，对中庭，西南朝向，采光好，拎包入住
苏州,吴中,220,20184,3室2厅,109,25,2020-05-08,全新装修大三房二卫，位置安静，看房有钥匙
北京,朝阳,440,68880,1室1厅,63.88,28,2021-03-21,【满5唯一】【双南向一居室】【新换窗户+新风系统】
南京,浦口,262,23819,3室2厅,110,9,2020-08-25,旭日上城一区 精装修改善三房 优质户型 满两年
苏州,昆山,146,16405,2室2厅,89,6,2021-03-23,陆家博怡轩精装两房，房东诚心出售
北京,海淀,498,94319,2室1厅,52.8,6,2021-02-18,太平路8号院 随时看 对面沃尔玛 永辉 出行方便
南京,六合,230,24313,3室2厅,94.6,18,2021-03-04,文承熙苑  楼层好位置佳  诚心出售
上海,长宁,450,84050,2室1厅,53.54,6,2021-03-19,上海市十佳文明小区，环境优美，满五不w一，采光充足
南京,鼓楼,205,30094,3室2厅,68.12,7,2020-08-09,金城花园 小桃园公园  楼层低
南京,秦淮,261,47663,2室1厅,54.76,6,2021-03-14,精装 双南 房龄新 瑞北 地铁口
北京,东城,1180,111669,3室1厅,105.67,12,2021-03-21,全明格局 南北通透，无遮挡采光充足，一梯三户
北京,朝阳,948,63083,3室2厅,150.28,22,2020-12-26,双井  九龙花园  后排三居 看房提前联系
南京,建邺,520,58427,3室2厅,89,32,2020-07-15,诚心出售 东边户 好户型 采光好，看房方便
北京,朝阳,1000,112855,2室1厅,88.61,28,2021-03-22,首城国际D区 南向两居室 带储物间
南京,建邺,220,35831,2室1厅,61.4,6,2021-03-08,满五唯一 户型方正 楼层好交通便利
成都,高新,1090,31638,4室2厅,344.53,23,2021-04-01,华敏世家花园 4室2厅 南 北
